Material	Upstream Material	Zone	Year	Intensity [upstream/unit]
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SPP	2025	-1.4295614
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SPP	2025	-3.717349
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SPP	2025	-1.7173653
Electricity (for existing) [kWh]	Nuclear [MJ]	SPP	2025	-0.1230249
Electricity (for existing) [kWh]	Renewable [MJ]	SPP	2025	-1.5943578
Electricity (for existing) [kWh]	Biomass [MJ]	SPP	2025	-0.0001087
Electricity (for existing) [kWh]	CO2 Total [tonne]	SPP	2030	0.00041114
Electricity (for existing) [kWh]	CO2 [tonne]	SPP	2030	0.0004113
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	SPP	2030	-1.52E-007
Electricity (for existing) [kWh]	VOC [tonne]	SPP	2030	3.84E-008
Electricity (for existing) [kWh]	CO [tonne]	SPP	2030	8.44E-008
Electricity (for existing) [kWh]	NOx [tonne]	SPP	2030	1.50E-007
Electricity (for existing) [kWh]	PM10 [tonne]	SPP	2030	3.43E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	SPP	2030	9.86E-009
Electricity (for existing) [kWh]	SOx [tonne]	SPP	2030	5.64E-007
Electricity (for existing) [kWh]	CH4 [tonne]	SPP	2030	7.48E-007
Electricity (for existing) [kWh]	N2O [tonne]	SPP	2030	6.35E-009
Electricity (for existing) [kWh]	BC [tonne]	SPP	2030	7.20E-010
Electricity (for existing) [kWh]	POC [tonne]	SPP	2030	1.93E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	SPP	2030	0.00043799
Electricity (for existing) [kWh]	Water Total [gal]	SPP	2030	-0.3540728
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	SPP	2030	-5.03702
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	SPP	2030	-0.0712992
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SPP	2030	-1.6755655
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SPP	2030	-3.2902874
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SPP	2030	-1.7545613
Electricity (for existing) [kWh]	Nuclear [MJ]	SPP	2030	-0.1248129
Electricity (for existing) [kWh]	Renewable [MJ]	SPP	2030	-1.6297473
Electricity (for existing) [kWh]	Biomass [MJ]	SPP	2030	-0.0016412
Electricity (for existing) [kWh]	CO2 Total [tonne]	SPP	2035	0.00040567
Electricity (for existing) [kWh]	CO2 [tonne]	SPP	2035	0.00040581
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	SPP	2035	-1.52E-007
Electricity (for existing) [kWh]	VOC [tonne]	SPP	2035	3.91E-008
Electricity (for existing) [kWh]	CO [tonne]	SPP	2035	9.27E-008
Electricity (for existing) [kWh]	NOx [tonne]	SPP	2035	1.53E-007
Electricity (for existing) [kWh]	PM10 [tonne]	SPP	2035	3.27E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	SPP	2035	9.65E-009
Electricity (for existing) [kWh]	SOx [tonne]	SPP	2035	5.35E-007
Electricity (for existing) [kWh]	CH4 [tonne]	SPP	2035	7.59E-007
Electricity (for existing) [kWh]	N2O [tonne]	SPP	2035	6.24E-009
Electricity (for existing) [kWh]	BC [tonne]	SPP	2035	7.50E-010
Electricity (for existing) [kWh]	POC [tonne]	SPP	2035	1.94E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	SPP	2035	0.00043282
Electricity (for existing) [kWh]	Water Total [gal]	SPP	2035	-0.3469076
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	SPP	2035	-5.07247
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	SPP	2035	-0.0680544
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SPP	2035	-1.9081941
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SPP	2035	-3.0962177
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SPP	2035	-1.7093568
Electricity (for existing) [kWh]	Nuclear [MJ]	SPP	2035	-0.1215324
Electricity (for existing) [kWh]	Renewable [MJ]	SPP	2035	-1.5878319
Electricity (for existing) [kWh]	Biomass [MJ]	SPP	2035	-0.0016375
Electricity (for existing) [kWh]	CO2 Total [tonne]	SPP	2045	0.000386
Electricity (for existing) [kWh]	CO2 [tonne]	SPP	2045	0.00038628
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	SPP	2045	-2.93E-007
Electricity (for existing) [kWh]	VOC [tonne]	SPP	2045	4.05E-008
Electricity (for existing) [kWh]	CO [tonne]	SPP	2045	1.14E-007
Electricity (for existing) [kWh]	NOx [tonne]	SPP	2045	1.66E-007
Electricity (for existing) [kWh]	PM10 [tonne]	SPP	2045	2.86E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	SPP	2045	9.36E-009
Electricity (for existing) [kWh]	SOx [tonne]	SPP	2045	4.52E-007
Electricity (for existing) [kWh]	CH4 [tonne]	SPP	2045	7.78E-007
Electricity (for existing) [kWh]	N2O [tonne]	SPP	2045	5.88E-009
Electricity (for existing) [kWh]	BC [tonne]	SPP	2045	8.56E-010
Electricity (for existing) [kWh]	POC [tonne]	SPP	2045	2.24E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	SPP	2045	0.0004135
Electricity (for existing) [kWh]	Water Total [gal]	SPP	2045	-0.3387816
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	SPP	2045	-5.0892872
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	SPP	2045	-0.0596814
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SPP	2045	-2.4695009
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SPP	2045	-2.5601932
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SPP	2045	-1.6279507
Electricity (for existing) [kWh]	Nuclear [MJ]	SPP	2045	-0.1200682
Electricity (for existing) [kWh]	Renewable [MJ]	SPP	2045	-1.5078873
Electricity (for existing) [kWh]	Biomass [MJ]	SPP	2045	-0.0031522
Electricity (for existing) [kWh]	CO2 Total [tonne]	SPP	2050	0.00038592
Electricity (for existing) [kWh]	CO2 [tonne]	SPP	2050	0.00038759
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	SPP	2050	-1.68E-006
Electricity (for existing) [kWh]	VOC [tonne]	SPP	2050	4.10E-008
Electricity (for existing) [kWh]	CO [tonne]	SPP	2050	1.21E-007
Electricity (for existing) [kWh]	NOx [tonne]	SPP	2050	1.69E-007
Electricity (for existing) [kWh]	PM10 [tonne]	SPP	2050	2.97E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	SPP	2050	9.79E-009
Electricity (for existing) [kWh]	SOx [tonne]	SPP	2050	4.47E-007
Electricity (for existing) [kWh]	CH4 [tonne]	SPP	2050	7.84E-007
Electricity (for existing) [kWh]	N2O [tonne]	SPP	2050	5.89E-009
Electricity (for existing) [kWh]	BC [tonne]	SPP	2050	9.29E-010
Electricity (for existing) [kWh]	POC [tonne]	SPP	2050	2.42E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	SPP	2050	0.00041361
Electricity (for existing) [kWh]	Water Total [gal]	SPP	2050	-0.3375136
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	SPP	2050	-5.1168856
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	SPP	2050	-0.0595405
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SPP	2050	-2.5401263
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SPP	2050	-2.5173505
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SPP	2050	-1.6185249
Electricity (for existing) [kWh]	Nuclear [MJ]	SPP	2050	-0.0906273
Electricity (for existing) [kWh]	Renewable [MJ]	SPP	2050	-1.5279129
Electricity (for existing) [kWh]	Biomass [MJ]	SPP	2050	-0.0181436
Electricity (for existing) [kWh]	CO2 Total [tonne]	SERC	2015	0.00053603
Electricity (for existing) [kWh]	CO2 [tonne]	SERC	2015	0.00054166
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	SERC	2015	-5.62E-006
Electricity (for existing) [kWh]	VOC [tonne]	SERC	2015	5.77E-008
Electricity (for existing) [kWh]	CO [tonne]	SERC	2015	1.65E-007
Electricity (for existing) [kWh]	NOx [tonne]	SERC	2015	3.60E-007
Electricity (for existing) [kWh]	PM10 [tonne]	SERC	2015	6.96E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	SERC	2015	3.02E-008
Electricity (for existing) [kWh]	SOx [tonne]	SERC	2015	1.02E-006
Electricity (for existing) [kWh]	CH4 [tonne]	SERC	2015	1.02E-006
Electricity (for existing) [kWh]	N2O [tonne]	SERC	2015	8.49E-009
Electricity (for existing) [kWh]	BC [tonne]	SERC	2015	2.32E-009
Electricity (for existing) [kWh]	POC [tonne]	SERC	2015	5.32E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	SERC	2015	0.00057308
Electricity (for existing) [kWh]	Water Total [gal]	SERC	2015	-0.5312317
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	SERC	2015	-6.6745359
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	SERC	2015	-0.1272745
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SERC	2015	-2.5996592
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SERC	2015	-4.0234927
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SERC	2015	-1.2637469
Electricity (for existing) [kWh]	Nuclear [MJ]	SERC	2015	-1.0590483
Electricity (for existing) [kWh]	Renewable [MJ]	SERC	2015	-0.2046094
Electricity (for existing) [kWh]	Biomass [MJ]	SERC	2015	-0.0603317
Electricity (for existing) [kWh]	CO2 Total [tonne]	SERC	2020	0.00049096
Electricity (for existing) [kWh]	CO2 [tonne]	SERC	2020	0.00049291
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	SERC	2020	-1.96E-006
Electricity (for existing) [kWh]	VOC [tonne]	SERC	2020	4.78E-008
Electricity (for existing) [kWh]	CO [tonne]	SERC	2020	1.16E-007
Electricity (for existing) [kWh]	NOx [tonne]	SERC	2020	2.05E-007
Electricity (for existing) [kWh]	PM10 [tonne]	SERC	2020	4.29E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	SERC	2020	1.30E-008
Electricity (for existing) [kWh]	SOx [tonne]	SERC	2020	6.61E-007
Electricity (for existing) [kWh]	CH4 [tonne]	SERC	2020	9.05E-007
Electricity (for existing) [kWh]	N2O [tonne]	SERC	2020	7.58E-009
Electricity (for existing) [kWh]	BC [tonne]	SERC	2020	1.00E-009
Electricity (for existing) [kWh]	POC [tonne]	SERC	2020	3.00E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	SERC	2020	0.0005234
Electricity (for existing) [kWh]	Water Total [gal]	SERC	2020	-0.5147655
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	SERC	2020	-6.0727452
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	SERC	2020	-0.1029435
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SERC	2020	-2.1332729
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SERC	2020	-3.8368745
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SERC	2020	-1.3369649
Electricity (for existing) [kWh]	Nuclear [MJ]	SERC	2020	-1.1595112
Electricity (for existing) [kWh]	Renewable [MJ]	SERC	2020	-0.1773809
Electricity (for existing) [kWh]	Biomass [MJ]	SERC	2020	-0.0211472
Electricity (for existing) [kWh]	CO2 Total [tonne]	SERC	2025	0.00046973
Electricity (for existing) [kWh]	CO2 [tonne]	SERC	2025	0.00047391
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	SERC	2025	-4.19E-006
Electricity (for existing) [kWh]	VOC [tonne]	SERC	2025	4.75E-008
Electricity (for existing) [kWh]	CO [tonne]	SERC	2025	1.30E-007
Electricity (for existing) [kWh]	NOx [tonne]	SERC	2025	2.00E-007
Electricity (for existing) [kWh]	PM10 [tonne]	SERC	2025	4.18E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	SERC	2025	1.30E-008
Electricity (for existing) [kWh]	SOx [tonne]	SERC	2025	6.05E-007
Electricity (for existing) [kWh]	CH4 [tonne]	SERC	2025	8.95E-007
Electricity (for existing) [kWh]	N2O [tonne]	SERC	2025	7.25E-009
Electricity (for existing) [kWh]	BC [tonne]	SERC	2025	1.13E-009
Electricity (for existing) [kWh]	POC [tonne]	SERC	2025	3.09E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	SERC	2025	0.00050163
Electricity (for existing) [kWh]	Water Total [gal]	SERC	2025	-0.502109
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	SERC	2025	-5.9449844
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	SERC	2025	-0.0934108
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SERC	2025	-2.3784847
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SERC	2025	-3.472873
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SERC	2025	-1.3685768
Electricity (for existing) [kWh]	Nuclear [MJ]	SERC	2025	-1.170988
Electricity (for existing) [kWh]	Renewable [MJ]	SERC	2025	-0.1977599
Electricity (for existing) [kWh]	Biomass [MJ]	SERC	2025	-0.0451395
Electricity (for existing) [kWh]	CO2 Total [tonne]	SERC	2030	0.00042154
Electricity (for existing) [kWh]	CO2 [tonne]	SERC	2030	0.00042601
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	SERC	2030	-4.48E-006
Electricity (for existing) [kWh]	VOC [tonne]	SERC	2030	4.53E-008
Electricity (for existing) [kWh]	CO [tonne]	SERC	2030	1.39E-007
Electricity (for existing) [kWh]	NOx [tonne]	SERC	2030	1.91E-007
Electricity (for existing) [kWh]	PM10 [tonne]	SERC	2030	3.59E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	SERC	2030	1.17E-008
Electricity (for existing) [kWh]	SOx [tonne]	SERC	2030	4.98E-007
Electricity (for existing) [kWh]	CH4 [tonne]	SERC	2030	8.49E-007
Electricity (for existing) [kWh]	N2O [tonne]	SERC	2030	6.47E-009
Electricity (for existing) [kWh]	BC [tonne]	SERC	2030	1.14E-009
Electricity (for existing) [kWh]	POC [tonne]	SERC	2030	3.00E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	SERC	2030	0.00045156
Electricity (for existing) [kWh]	Water Total [gal]	SERC	2030	-0.4793232
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	SERC	2030	-5.5474464
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	SERC	2030	-0.0703195
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SERC	2030	-2.666448
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SERC	2030	-2.810897
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SERC	2030	-1.4784916
Electricity (for existing) [kWh]	Nuclear [MJ]	SERC	2030	-1.1599342
Electricity (for existing) [kWh]	Renewable [MJ]	SERC	2030	-0.3185489
Electricity (for existing) [kWh]	Biomass [MJ]	SERC	2030	-0.0482029
Electricity (for existing) [kWh]	CO2 Total [tonne]	SERC	2035	0.00041106
Electricity (for existing) [kWh]	CO2 [tonne]	SERC	2035	0.00041552
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	SERC	2035	-4.47E-006
Electricity (for existing) [kWh]	VOC [tonne]	SERC	2035	4.52E-008
Electricity (for existing) [kWh]	CO [tonne]	SERC	2035	1.44E-007
Electricity (for existing) [kWh]	NOx [tonne]	SERC	2035	1.91E-007
Electricity (for existing) [kWh]	PM10 [tonne]	SERC	2035	3.40E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	SERC	2035	1.14E-008
Electricity (for existing) [kWh]	SOx [tonne]	SERC	2035	4.66E-007
Electricity (for existing) [kWh]	CH4 [tonne]	SERC	2035	8.47E-007
Electricity (for existing) [kWh]	N2O [tonne]	SERC	2035	6.29E-009
Electricity (for existing) [kWh]	BC [tonne]	SERC	2035	1.15E-009
Electricity (for existing) [kWh]	POC [tonne]	SERC	2035	3.00E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	SERC	2035	0.00044091
Electricity (for existing) [kWh]	Water Total [gal]	SERC	2035	-0.4597764
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	SERC	2035	-5.4998809
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	SERC	2035	-0.0663645
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SERC	2035	-2.8249893
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SERC	2035	-2.608545
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SERC	2035	-1.4725209
Electricity (for existing) [kWh]	Nuclear [MJ]	SERC	2035	-1.0444945
Electricity (for existing) [kWh]	Renewable [MJ]	SERC	2035	-0.4280939
Electricity (for existing) [kWh]	Biomass [MJ]	SERC	2035	-0.0481804
Electricity (for existing) [kWh]	CO2 Total [tonne]	SERC	2045	0.0003844
Electricity (for existing) [kWh]	CO2 [tonne]	SERC	2045	0.00038984
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	SERC	2045	-5.45E-006
Electricity (for existing) [kWh]	VOC [tonne]	SERC	2045	4.46E-008
Electricity (for existing) [kWh]	CO [tonne]	SERC	2045	1.56E-007
Electricity (for existing) [kWh]	NOx [tonne]	SERC	2045	1.92E-007
Electricity (for existing) [kWh]	PM10 [tonne]	SERC	2045	3.12E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	SERC	2045	1.11E-008
Electricity (for existing) [kWh]	SOx [tonne]	SERC	2045	3.98E-007
Electricity (for existing) [kWh]	CH4 [tonne]	SERC	2045	8.30E-007
Electricity (for existing) [kWh]	N2O [tonne]	SERC	2045	5.86E-009
Electricity (for existing) [kWh]	BC [tonne]	SERC	2045	1.22E-009
Electricity (for existing) [kWh]	POC [tonne]	SERC	2045	3.17E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	SERC	2045	0.00041347
Electricity (for existing) [kWh]	Water Total [gal]	SERC	2045	-0.4214549
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	SERC	2045	-5.3232882
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	SERC	2045	-0.0582028
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SERC	2045	-3.0901127
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SERC	2045	-2.1750826
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SERC	2045	-1.5074444
Electricity (for existing) [kWh]	Nuclear [MJ]	SERC	2045	-0.8622911
Electricity (for existing) [kWh]	Renewable [MJ]	SERC	2045	-0.6451898
Electricity (for existing) [kWh]	Biomass [MJ]	SERC	2045	-0.058668
Electricity (for existing) [kWh]	CO2 Total [tonne]	SERC	2050	0.00037667
Electricity (for existing) [kWh]	CO2 [tonne]	SERC	2050	0.00038308
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	SERC	2050	-6.42E-006
Electricity (for existing) [kWh]	VOC [tonne]	SERC	2050	4.48E-008
Electricity (for existing) [kWh]	CO [tonne]	SERC	2050	1.64E-007
Electricity (for existing) [kWh]	NOx [tonne]	SERC	2050	1.96E-007
Electricity (for existing) [kWh]	PM10 [tonne]	SERC	2050	3.09E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	SERC	2050	1.12E-008
Electricity (for existing) [kWh]	SOx [tonne]	SERC	2050	3.73E-007
Electricity (for existing) [kWh]	CH4 [tonne]	SERC	2050	8.30E-007
Electricity (for existing) [kWh]	N2O [tonne]	SERC	2050	5.73E-009
Electricity (for existing) [kWh]	BC [tonne]	SERC	2050	1.28E-009
Electricity (for existing) [kWh]	POC [tonne]	SERC	2050	3.35E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	SERC	2050	0.00040568
Electricity (for existing) [kWh]	Water Total [gal]	SERC	2050	-0.4112051
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	SERC	2050	-5.2976743
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	SERC	2050	-0.0552282
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	SERC	2050	-3.2302829
Electricity (for existing) [kWh]	Coal Fuel [MJ]	SERC	2050	-2.0122482
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	SERC	2050	-1.5045391
Electricity (for existing) [kWh]	Nuclear [MJ]	SERC	2050	-0.8120075
Electricity (for existing) [kWh]	Renewable [MJ]	SERC	2050	-0.6926652
Electricity (for existing) [kWh]	Biomass [MJ]	SERC	2050	-0.0691776
Electricity (for existing) [kWh]	CO2 Total [tonne]	RFC	2015	0.0005539
Electricity (for existing) [kWh]	CO2 [tonne]	RFC	2015	0.00055553
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	RFC	2015	-1.64E-006
Electricity (for existing) [kWh]	VOC [tonne]	RFC	2015	5.48E-008
Electricity (for existing) [kWh]	CO [tonne]	RFC	2015	1.22E-007
Electricity (for existing) [kWh]	NOx [tonne]	RFC	2015	3.50E-007
Electricity (for existing) [kWh]	PM10 [tonne]	RFC	2015	7.23E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	RFC	2015	3.11E-008
Electricity (for existing) [kWh]	SOx [tonne]	RFC	2015	1.17E-006
Electricity (for existing) [kWh]	CH4 [tonne]	RFC	2015	9.70E-007
Electricity (for existing) [kWh]	N2O [tonne]	RFC	2015	8.68E-009
Electricity (for existing) [kWh]	BC [tonne]	RFC	2015	2.00E-009
Electricity (for existing) [kWh]	POC [tonne]	RFC	2015	4.53E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	RFC	2015	0.00058879
Electricity (for existing) [kWh]	Water Total [gal]	RFC	2015	-0.4579005
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	RFC	2015	-6.502216
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	RFC	2015	-0.1458021
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	RFC	2015	-1.7410761
Electricity (for existing) [kWh]	Coal Fuel [MJ]	RFC	2015	-4.7041438
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	RFC	2015	-1.3806343
Electricity (for existing) [kWh]	Nuclear [MJ]	RFC	2015	-1.1853179
Electricity (for existing) [kWh]	Renewable [MJ]	RFC	2015	-0.1952126
Electricity (for existing) [kWh]	Biomass [MJ]	RFC	2015	-0.0175824
Electricity (for existing) [kWh]	CO2 Total [tonne]	RFC	2020	0.00056013
Electricity (for existing) [kWh]	CO2 [tonne]	RFC	2020	0.00056291
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	RFC	2020	-2.80E-006
Electricity (for existing) [kWh]	VOC [tonne]	RFC	2020	5.06E-008
Electricity (for existing) [kWh]	CO [tonne]	RFC	2020	1.04E-007
Electricity (for existing) [kWh]	NOx [tonne]	RFC	2020	2.02E-007
Electricity (for existing) [kWh]	PM10 [tonne]	RFC	2020	5.25E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	RFC	2020	1.46E-008
Electricity (for existing) [kWh]	SOx [tonne]	RFC	2020	8.22E-007
Electricity (for existing) [kWh]	CH4 [tonne]	RFC	2020	9.68E-007
Electricity (for existing) [kWh]	N2O [tonne]	RFC	2020	8.74E-009
Electricity (for existing) [kWh]	BC [tonne]	RFC	2020	1.00E-009
Electricity (for existing) [kWh]	POC [tonne]	RFC	2020	3.00E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	RFC	2020	0.0005952
Electricity (for existing) [kWh]	Water Total [gal]	RFC	2020	-0.4603703
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	RFC	2020	-6.6220871
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	RFC	2020	-0.1057418
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	RFC	2020	-1.6785387
Electricity (for existing) [kWh]	Coal Fuel [MJ]	RFC	2020	-4.8381345
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	RFC	2020	-1.1989293
Electricity (for existing) [kWh]	Nuclear [MJ]	RFC	2020	-0.9549015
Electricity (for existing) [kWh]	Renewable [MJ]	RFC	2020	-0.2439688
Electricity (for existing) [kWh]	Biomass [MJ]	RFC	2020	-0.0301248
Electricity (for existing) [kWh]	CO2 Total [tonne]	RFC	2025	0.0005169
Electricity (for existing) [kWh]	CO2 [tonne]	RFC	2025	0.00051997
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	RFC	2025	-3.08E-006
Electricity (for existing) [kWh]	VOC [tonne]	RFC	2025	4.85E-008
Electricity (for existing) [kWh]	CO [tonne]	RFC	2025	1.12E-007
Electricity (for existing) [kWh]	NOx [tonne]	RFC	2025	1.91E-007
Electricity (for existing) [kWh]	PM10 [tonne]	RFC	2025	4.71E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	RFC	2025	1.35E-008
Electricity (for existing) [kWh]	SOx [tonne]	RFC	2025	7.24E-007
Electricity (for existing) [kWh]	CH4 [tonne]	RFC	2025	9.27E-007
Electricity (for existing) [kWh]	N2O [tonne]	RFC	2025	8.00E-009
Electricity (for existing) [kWh]	BC [tonne]	RFC	2025	1.00E-009
Electricity (for existing) [kWh]	POC [tonne]	RFC	2025	2.83E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	RFC	2025	0.00055027
