Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [$/yr]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage [kg]
LH2 Truck Link	2005	224875607.3	No	20	0.999415198	0	333639.6969	0	72098.77028	0	0	1	0
LH2 Truck Link	2005	269850728.8	No	20	0.999512618	0	399545.5158	0	86518.52433	0	0	1	0
LH2 Truck Link	2005	323820874.5	No	20	0.999593815	0	481187.6288	0	103822.2292	0	0	1	0
LH2 Truck Link	2005	388585049.4	No	20	0.999661489	0	577708.1053	0	124586.675	0	0	1	0
LH2 Truck Link	2005	466302059.3	No	20	0.999717892	0	694358.4289	0	149504.01	0	0	1	0
LH2 Truck Link	2005	559562471.2	No	20	0.999764899	0	831219.2988	0	179404.8121	0	0	1	0
LH2 Truck Link	2005	671474965.4	No	20	1	0	998454.7468	0	215285.7745	0	0	1	0
LH2 Pipeline Train Terminal	2005	10000	No	20	0.6	7322155.491	0	375789.0837	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	11000	No	20	0.6	7358479.965	0	379466.8275	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	12100	No	20	0.6	7397679.571	0	383312.0086	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	13310	No	20	0.6	7439983.497	0	387334.9614	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	14641	No	20	0.6	7485639.294	0	391546.7751	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	16105.1	No	20	0.6	7534914.359	0	395959.3528	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	17715.61	No	20	0.6	7588097.53	0	400585.4751	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	19487.171	No	20	0.6	7645500.816	0	405438.8691	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	21435.8881	No	20	0.6	7707461.26	0	410534.2824	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	23579.47691	No	20	0.6	7774342.967	0	415887.5637	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	25937.4246	No	20	0.6	7846539.276	0	421515.7497	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	28531.16706	No	20	0.6	7924475.128	0	427437.1585	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	31384.28377	No	20	0.6	8008609.612	0	433671.4912	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	34522.71214	No	20	0.6	8099438.725	0	440239.9413	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	37974.98336	No	20	0.6	8197498.353	0	447165.3132	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	41772.48169	No	20	0.6	8303367.498	0	454472.1497	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	45949.72986	No	20	0.6	8417671.758	0	462186.8707	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	50544.70285	No	20	0.6	8541087.104	0	470337.9221	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	55599.17313	No	20	0.6	8674343.952	0	478955.9379	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	61159.09045	No	20	0.6	8818231.573	0	488073.9141	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	67274.99949	No	20	0.6	8973602.859	0	497727.3978	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	74002.49944	No	20	0.6	9141379.479	0	507954.6914	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	81402.74939	No	20	0.6	9322557.455	0	518797.0726	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	89543.02433	No	20	0.6	9518213.192	0	530299.0333	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	98497.32676	No	20	0.6	9729510.001	0	542508.5376	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	108347.0594	No	20	0.6	9957705.156	0	555477.3002	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	119181.7654	No	20	0.6	10204157.52	0	569261.0883	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	131099.9419	No	20	0.6	10470335.81	0	583920.0477	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	144209.9361	No	20	0.6	10757827.51	0	599519.0551	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	158630.9297	No	20	0.6	11068348.54	0	616128.1	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	174494.0227	No	20	0.6	11403753.74	0	633822.697	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	191943.425	No	20	0.6	11766048.11	0	652684.3324	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	211137.7675	No	20	0.6	12157399.1	0	672800.9462	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	232251.5442	No	20	0.6	12580149.82	0	694267.4552	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	255476.6986	No	20	0.6	13036833.39	0	717186.3175	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	281024.3685	No	20	0.6	13530188.41	0	741668.1435	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	309126.8053	No	20	0.6	14063175.75	0	767832.3577	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	340039.4859	No	20	0.6	14638996.68	0	795807.9139	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	374043.4344	No	20	0.6	15261112.56	0	825734.0696	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	411447.7779	No	20	0.6	15933266.06	0	857761.2236	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	452592.5557	No	20	0.6	16659504.17	0	892051.8231	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	497851.8112	No	20	0.6	17444203.15	0	928781.3445	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	547636.9924	No	20	0.6	18292095.46	0	968139.3557	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	602400.6916	No	20	0.6	19208298.93	0	1010330.665	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	662640.7608	No	20	0.6	20198348.41	0	1055576.567	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	728904.8369	No	20	0.6	21268229.94	0	1104116.186	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	801795.3205	No	20	0.6	22424417.76	0	1156207.938	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	881974.8526	No	20	0.6	23673914.5	0	1212131.106	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	970172.3378	No	20	0.6	25024294.5	0	1272187.551	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	1115698.189	No	20	0.612591273	27204191.8	0	1368416.297	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	1227268.007	No	20	0.624225712	28839825.34	0	1440117.555	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	1349994.808	No	20	0.635411324	30607721.72	0	1517200.686	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	1484994.289	No	20	0.64614427	32518640.82	0	1600093.248	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	1633493.718	No	20	0.656423619	34584223.68	0	1689257.547	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	1796843.09	No	20	0.666251108	36817065.28	0	1785193.5	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	1976527.399	No	20	0.675630903	39230793.27	0	1888441.731	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	2174180.138	No	20	0.684569335	41840153.31	0	1999586.924	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	2391598.152	No	20	0.693074646	44661101.51	0	2119261.462	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	2630757.967	No	20	0.701156728	47710904.59	0	2248149.36	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	2893833.764	No	20	0.708826876	51008248.41	0	2386990.53	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	3183217.141	No	20	0.71609755	54573355.56	0	2536585.404	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	3501538.855	No	20	0.722982152	58428112.74	0	2697799.943	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	3851692.74	No	20	0.729494811	62596208.89	0	2871571.057	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	4236862.014	No	20	0.735650198	67103284.83	0	3058912.491	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	4660548.216	No	20	0.741463346	71977095.45	0	3260921.19	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	5126603.037	No	20	0.746949496	77247685.53	0	3478784.212	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	5639263.341	No	20	0.75212396	82947580.27	0	3713786.206	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	6203189.675	No	20	0.757001995	89111991.94	0	3967317.532	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	6823508.643	No	20	0.761598704	95779043.78	0	4240883.049	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	7505859.507	No	20	0.765928945	102990012.8	0	4536111.652	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	8256445.457	No	20	0.770007252	110789593.3	0	4854766.611	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	9082090.003	No	20	0.773847782	119226181.7	0	5198756.773	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	9990299.004	No	20	0.777464259	128352187.1	0	5570148.717	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	10989328.9	No	20	0.780869939	138224366	0	5971179.933	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	12088261.79	No	20	0.784077581	148904187.2	0	6404273.106	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	13297087.97	No	20	0.787099425	160458226.1	0	6872051.619	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	14626796.77	No	20	0.792888828	172958593.7	0	7377356.364	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	16089476.45	No	20	0.792440236	186535692.2	0	7925282.265	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	17698424.09	No	20	0.79498553	201169979.7	0	8515141.315	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	19468266.5	No	20	0.797387856	217005008.7	0	9152545.29	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	21415093.15	No	20	0.799656834	234140090.8	0	9841403.599	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	23556602.47	No	20	0.80180157	252682826.3	0	10585951.16	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	25912262.71	No	20	0.803830668	272749803.2	0	11390775.81	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	28503488.99	No	20	1	294467355.1	0	12260848.05	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	31353837.88	No	20	0.79245642	324364427.6	0	13448135.18	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	34489221.67	No	20	0.795254851	349812334.7	0	14465581.19	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	37938143.84	No	20	0.797896432	377357384.1	0	15565838.34	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	41731958.22	No	20	0.801783568	407173896.9	0	16755760.7	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	45905154.05	No	20	0.802663526	439509132.1	0	18045026.99	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	50495669.45	No	20	0.804900527	474452022	0	19437215.14	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	55545236.4	No	20	0.928459914	512282235.4	0	20943275.93	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	61099760.04	No	20	0.800240216	559681233.4	0	22821119.44	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	67209736.04	No	20	1	604038800.1	0	24584495.66	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	73930709.64	No	20	0.804398604	732373214.8	0	29659966.27	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	81323780.61	No	20	0.807212216	790730827.5	0	31975265.17	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	89456158.67	No	20	0.88109814	853967517.5	0	34482721.2	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	98401774.54	No	20	0.805815158	928778962	0	37440897.51	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	113162040.7	No	20	0.848299909	1039497883	0	41826246.8	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	130136346.8	No	20	1	1170344132	0	46998829.43	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	156163616.2	No	20	0.828705373	1457790752	0	58351366.24	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	187396339.4	No	20	1	1695559814	0	67741391.1	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	224875607.3	No	20	0.824427247	2068371422	0	82453808.48	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	269850728.8	No	20	1	2403851888	0	95688468.61	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	323820874.5	No	20	0.998528671	2905971404	0	115483677.9	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	388585049.4	No	20	0.978426537	3486230361	0	138352640.7	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	466302059.3	No	20	1	4167053853	0	165172051	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	559562471.2	No	20	0.931856123	5057948771	0	200264136.2	0	0	0	1	0
LH2 Pipeline Train Terminal	2005	671474965.4	No	20	1	5994596493	0	237139070.9	0	0	0	1	0
LH2 Train Terminal	2005	10000	No	20	0.6	10833372.17	0	511311.9432	0	0	0	1	0
LH2 Train Terminal	2005	11000	No	20	0.6	10869696.64	0	514989.687	0	0	0	1	0
LH2 Train Terminal	2005	12100	No	20	0.6	10908896.25	0	518834.8681	0	0	0	1	0
LH2 Train Terminal	2005	13310	No	20	0.6	10951200.17	0	522857.8208	0	0	0	1	0
LH2 Train Terminal	2005	14641	No	20	0.6	10996855.97	0	527069.6345	0	0	0	1	0
LH2 Train Terminal	2005	16105.1	No	20	0.6	11046131.04	0	531482.2123	0	0	0	1	0
LH2 Train Terminal	2005	17715.61	No	20	0.6	11099314.21	0	536108.3346	0	0	0	1	0
LH2 Train Terminal	2005	19487.171	No	20	0.6	11156717.49	0	540961.7286	0	0	0	1	0
LH2 Train Terminal	2005	21435.8881	No	20	0.6	11218677.94	0	546057.1419	0	0	0	1	0
LH2 Train Terminal	2005	23579.47691	No	20	0.6	11285559.64	0	551410.4232	0	0	0	1	0
LH2 Train Terminal	2005	25937.4246	No	20	0.6	11357755.95	0	557038.6092	0	0	0	1	0
LH2 Train Terminal	2005	28531.16706	No	20	0.6	11435691.8	0	562960.018	0	0	0	1	0
LH2 Train Terminal	2005	31384.28377	No	20	0.6	11519826.29	0	569194.3507	0	0	0	1	0
LH2 Train Terminal	2005	34522.71214	No	20	0.6	11610655.4	0	575762.8008	0	0	0	1	0
LH2 Train Terminal	2005	37974.98336	No	20	0.6	11708715.03	0	582688.1727	0	0	0	1	0
LH2 Train Terminal	2005	41772.48169	No	20	0.6	11814584.17	0	589995.0092	0	0	0	1	0
LH2 Train Terminal	2005	45949.72986	No	20	0.6	11928888.43	0	597709.7301	0	0	0	1	0
LH2 Train Terminal	2005	50544.70285	No	20	0.6	12052303.78	0	605860.7816	0	0	0	1	0
LH2 Train Terminal	2005	55599.17313	No	20	0.6	12185560.63	0	614478.7973	0	0	0	1	0
LH2 Train Terminal	2005	61159.09045	No	20	0.6	12329448.25	0	623596.7735	0	0	0	1	0
LH2 Train Terminal	2005	67274.99949	No	20	0.6	12484819.53	0	633250.2573	0	0	0	1	0
LH2 Train Terminal	2005	74002.49944	No	20	0.6	12652596.15	0	643477.5508	0	0	0	1	0
LH2 Train Terminal	2005	81402.74939	No	20	0.6	12833774.13	0	654319.932	0	0	0	1	0
LH2 Train Terminal	2005	89543.02433	No	20	0.6	13029429.87	0	665821.8928	0	0	0	1	0
LH2 Train Terminal	2005	98497.32676	No	20	0.6	13240726.68	0	678031.397	0	0	0	1	0
LH2 Train Terminal	2005	108347.0594	No	20	0.6	13468921.83	0	691000.1597	0	0	0	1	0
LH2 Train Terminal	2005	119181.7654	No	20	0.6	13715374.2	0	704783.9478	0	0	0	1	0
LH2 Train Terminal	2005	131099.9419	No	20	0.6	13981552.48	0	719442.9071	0	0	0	1	0
LH2 Train Terminal	2005	144209.9361	No	20	0.6	14269044.18	0	735041.9145	0	0	0	1	0
LH2 Train Terminal	2005	158630.9297	No	20	0.6	14579565.22	0	751650.9594	0	0	0	1	0
LH2 Train Terminal	2005	174494.0227	No	20	0.6	14914970.41	0	769345.5565	0	0	0	1	0
LH2 Train Terminal	2005	191943.425	No	20	0.6	15277264.78	0	788207.1918	0	0	0	1	0
LH2 Train Terminal	2005	211137.7675	No	20	0.6	15668615.77	0	808323.8057	0	0	0	1	0
LH2 Train Terminal	2005	232251.5442	No	20	0.6	16091366.5	0	829790.3147	0	0	0	1	0
LH2 Train Terminal	2005	255476.6986	No	20	0.6	16548050.07	0	852709.1769	0	0	0	1	0
LH2 Train Terminal	2005	281024.3685	No	20	0.6	17041405.09	0	877191.0029	0	0	0	1	0
LH2 Train Terminal	2005	309126.8053	No	20	0.6	17574392.42	0	903355.2172	0	0	0	1	0
LH2 Train Terminal	2005	340039.4859	No	20	0.6	18150213.36	0	931330.7734	0	0	0	1	0
LH2 Train Terminal	2005	374043.4344	No	20	0.6	18772329.24	0	961256.929	0	0	0	1	0
LH2 Train Terminal	2005	411447.7779	No	20	0.6	19444482.73	0	993284.0831	0	0	0	1	0
LH2 Train Terminal	2005	452592.5557	No	20	0.6	20170720.85	0	1027574.683	0	0	0	1	0
LH2 Train Terminal	2005	497851.8112	No	20	0.6	20955419.83	0	1064304.204	0	0	0	1	0
LH2 Train Terminal	2005	547636.9924	No	20	0.6	21803312.14	0	1103662.215	0	0	0	1	0
LH2 Train Terminal	2005	602400.6916	No	20	0.6	22719515.61	0	1145853.525	0	0	0	1	0
LH2 Train Terminal	2005	662640.7608	No	20	0.6	23709565.09	0	1191099.426	0	0	0	1	0
LH2 Train Terminal	2005	728904.8369	No	20	0.6	24779446.61	0	1239639.046	0	0	0	1	0
LH2 Train Terminal	2005	801795.3205	No	20	0.6	25935634.44	0	1291730.798	0	0	0	1	0
LH2 Train Terminal	2005	881974.8526	No	20	0.6	27185131.18	0	1347653.966	0	0	0	1	0
LH2 Train Terminal	2005	970172.3378	No	20	0.6	28535511.17	0	1407710.41	0	0	0	1	0
LH2 Train Terminal	2005	1115698.189	No	20	0.6	30715408.48	0	1503939.156	0	0	0	1	0
LH2 Train Terminal	2005	1227268.007	No	20	0.6	32351042.01	0	1575640.414	0	0	0	1	0
LH2 Train Terminal	2005	1349994.808	No	20	0.6	34118938.4	0	1652723.546	0	0	0	1	0
LH2 Train Terminal	2005	1484994.289	No	20	0.6	36029857.49	0	1735616.108	0	0	0	1	0
LH2 Train Terminal	2005	1633493.718	No	20	0.6	38095440.36	0	1824780.407	0	0	0	1	0
LH2 Train Terminal	2005	1796843.09	No	20	0.609895688	40328281.96	0	1920716.36	0	0	0	1	0
LH2 Train Terminal	2005	1976527.399	No	20	0.621739559	42742009.95	0	2023964.59	0	0	0	1	0
LH2 Train Terminal	2005	2174180.138	No	20	0.63313446	45351369.98	0	2135109.783	0	0	0	1	0
LH2 Train Terminal	2005	2391598.152	No	20	0.644075484	48172318.18	0	2254784.322	0	0	0	1	0
LH2 Train Terminal	2005	2630757.967	No	20	0.65456073	51222121.26	0	2383672.219	0	0	0	1	0
LH2 Train Terminal	2005	2893833.764	No	20	0.664591076	54519465.09	0	2522513.389	0	0	0	1	0
LH2 Train Terminal	2005	3183217.141	No	20	0.674169934	58084572.24	0	2672108.264	0	0	0	1	0
LH2 Train Terminal	2005	3501538.855	No	20	0.68330299	61939329.41	0	2833322.802	0	0	0	1	0
LH2 Train Terminal	2005	3851692.74	No	20	0.691997942	66107425.56	0	3007093.917	0	0	0	1	0
LH2 Train Terminal	2005	4236862.014	No	20	0.700264242	70614501.51	0	3194435.35	0	0	0	1	0
LH2 Train Terminal	2005	4660548.216	No	20	0.708112839	75488312.13	0	3396444.049	0	0	0	1	0
LH2 Train Terminal	2005	5126603.037	No	20	0.715555932	80758902.2	0	3614307.071	0	0	0	1	0
LH2 Train Terminal	2005	5639263.341	No	20	0.722606744	86458796.95	0	3849309.066	0	0	0	1	0
LH2 Train Terminal	2005	6203189.675	No	20	0.729279297	92623208.62	0	4102840.392	0	0	0	1	0
LH2 Train Terminal	2005	6823508.643	No	20	0.735588221	99290260.46	0	4376405.908	0	0	0	1	0
LH2 Train Terminal	2005	7505859.507	No	20	0.741548564	106501229.5	0	4671634.512	0	0	0	1	0
LH2 Train Terminal	2005	8256445.457	No	20	0.747175633	114300809.9	0	4990289.47	0	0	0	1	0
LH2 Train Terminal	2005	9082090.003	No	20	0.752484847	122737398.4	0	5334279.632	0	0	0	1	0
LH2 Train Terminal	2005	9990299.004	No	20	0.757491606	131863403.8	0	5705671.577	0	0	0	1	0
LH2 Train Terminal	2005	10989328.9	No	20	0.762211186	141735582.7	0	6106702.792	0	0	0	1	0
LH2 Train Terminal	2005	12088261.79	No	20	0.766658639	152415403.8	0	6539795.965	0	0	0	1	0
LH2 Train Terminal	2005	13297087.97	No	20	0.770848715	163969442.8	0	7007574.479	0	0	0	1	0
LH2 Train Terminal	2005	14626796.77	No	20	0.777683086	176469810.3	0	7512879.223	0	0	0	1	0
LH2 Train Terminal	2005	16089476.45	No	20	0.77832923	190046908.8	0	8060805.125	0	0	0	1	0
LH2 Train Terminal	2005	17698424.09	No	20	0.78184353	204681196.4	0	8650664.175	0	0	0	1	0
LH2 Train Terminal	2005	19468266.5	No	20	0.78515462	220516225.4	0	9288068.15	0	0	0	1	0
LH2 Train Terminal	2005	21415093.15	No	20	0.788275013	237651307.4	0	9976926.458	0	0	0	1	0
LH2 Train Terminal	2005	23556602.47	No	20	0.791216692	256194043	0	10721474.02	0	0	0	1	0
LH2 Train Terminal	2005	25912262.71	No	20	0.793991099	276261019.8	0	11526298.67	0	0	0	1	0
LH2 Train Terminal	2005	28503488.99	No	20	1	297978571.8	0	12396370.91	0	0	0	1	0
LH2 Train Terminal	2005	31353837.88	No	20	0.784279395	327875644.2	0	13583658.04	0	0	0	1	0
LH2 Train Terminal	2005	34489221.67	No	20	0.787641181	353323551.4	0	14601104.05	0	0	0	1	0
LH2 Train Terminal	2005	37938143.84	No	20	0.790810994	380868600.8	0	15701361.2	0	0	0	1	0
LH2 Train Terminal	2005	41731958.22	No	20	0.795181893	410685113.6	0	16891283.56	0	0	0	1	0
LH2 Train Terminal	2005	45905154.05	No	20	0.796537371	443020348.8	0	18180549.85	0	0	0	1	0
LH2 Train Terminal	2005	50495669.45	No	20	0.799207134	477963238.7	0	19572738	0	0	0	1	0
LH2 Train Terminal	2005	55545236.4	No	20	0.922409346	515793452.1	0	21078798.79	0	0	0	1	0
LH2 Train Terminal	2005	61099760.04	No	20	0.795435544	563192450	0	22956642.3	0	0	0	1	0
LH2 Train Terminal	2005	67209736.04	No	20	1	607550016.8	0	24720018.52	0	0	0	1	0
LH2 Train Terminal	2005	73930709.64	No	20	0.800703267	735884431.5	0	29795489.13	0	0	0	1	0
LH2 Train Terminal	2005	81323780.61	No	20	0.803776919	794242044.1	0	32110788.03	0	0	0	1	0
LH2 Train Terminal	2005	89456158.67	No	20	0.877636975	857478734.1	0	34618244.06	0	0	0	1	0
LH2 Train Terminal	2005	98401774.54	No	20	0.802944358	932290178.7	0	37576420.37	0	0	0	1	0
LH2 Train Terminal	2005	113162040.7	No	20	0.845606452	1043009100	0	41961769.66	0	0	0	1	0
LH2 Train Terminal	2005	130136346.8	No	20	1	1173855348	0	47134352.29	0	0	0	1	0
LH2 Train Terminal	2005	156163616.2	No	20	0.826856977	1461301968	0	58486889.1	0	0	0	1	0
LH2 Train Terminal	2005	187396339.4	No	20	1	1699071030	0	67876913.96	0	0	0	1	0
LH2 Train Terminal	2005	224875607.3	No	20	0.823129872	2071882639	0	82589331.34	0	0	0	1	0
LH2 Train Terminal	2005	269850728.8	No	20	1	2407363104	0	95823991.47	0	0	0	1	0
LH2 Train Terminal	2005	323820874.5	No	20	0.997426845	2909482621	0	115619200.8	0	0	0	1	0
LH2 Train Terminal	2005	388585049.4	No	20	0.977524826	3489741578	0	138488163.6	0	0	0	1	0
LH2 Train Terminal	2005	466302059.3	No	20	1	4170565070	0	165307573.8	0	0	0	1	0
LH2 Train Terminal	2005	559562471.2	No	20	0.931261579	5061459988	0	200399659.1	0	0	0	1	0
LH2 Train Terminal	2005	671474965.4	No	20	1	5998107710	0	237274593.8	0	0	0	1	0
LH2 Train Truck Terminal	2005	10000	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	11000	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	12100	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	13310	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	14641	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	16105.1	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	17715.61	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	19487.171	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	21435.8881	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	23579.47691	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	25937.4246	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	28531.16706	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	31384.28377	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	34522.71214	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	37974.98336	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	41772.48169	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	45949.72986	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	50544.70285	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	55599.17313	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	61159.09045	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	67274.99949	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	74002.49944	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	81402.74939	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	89543.02433	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	98497.32676	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	108347.0594	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	119181.7654	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	131099.9419	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	144209.9361	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
LH2 Train Truck Terminal	2005	158630.9297	No	20	0.6	4168667.391	0	413501.452	0	0	0	1	0
