Material	Zone	Year	Price [$/unit]	Billable?	Quantity [unit]	Period
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2036	8.870714784	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2037	8.883771181	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2038	8.896827579	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2039	8.909883976	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2040	8.922940373	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2041	8.937584917	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2042	8.952229461	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2043	8.966874004	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2044	8.981518548	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2045	8.996163092	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2046	9.021970474	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2047	9.047777855	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2048	9.073585237	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2049	9.099392618	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_UT	2050	9.1252	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2025	6.870181594	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2026	7.198115638	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2027	7.526049682	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2028	7.853983725	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2029	8.181917769	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2030	8.509851813	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2031	8.577995933	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2032	8.646140054	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2033	8.714284174	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2034	8.782428295	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2035	8.850572416	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2036	8.863618368	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2037	8.87666432	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2038	8.889710273	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2039	8.902756225	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2040	8.915802177	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2041	8.930435006	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2042	8.945067834	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2043	8.959700662	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2044	8.974333491	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2045	8.988966319	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2046	9.014753055	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2047	9.040539791	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2048	9.066326528	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2049	9.092113264	TRUE	Infinity	1 Year
Natural Gas (Commercial) [MMBtu]	Zone_WECC_WY	2050	9.1179	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2025	2.9953	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2026	3.05666	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2027	3.11802	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2028	3.17938	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2029	3.24074	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2030	3.3021	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2031	3.33238	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2032	3.36266	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2033	3.39294	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2034	3.42322	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2035	3.4535	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2036	3.46958	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2037	3.48566	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2038	3.50174	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2039	3.51782	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2040	3.5339	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2041	3.56218	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2042	3.59046	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2043	3.61874	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2044	3.64702	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2045	3.6753	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2046	3.68886	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2047	3.70242	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2048	3.71598	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2049	3.72954	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_CALN	2050	3.7431	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2025	2.9953	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2026	3.05666	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2027	3.11802	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2028	3.17938	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2029	3.24074	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2030	3.3021	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2031	3.33238	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2032	3.36266	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2033	3.39294	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2034	3.42322	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2035	3.4535	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2036	3.46958	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2037	3.48566	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2038	3.50174	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2039	3.51782	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2040	3.5339	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2041	3.56218	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2042	3.59046	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2043	3.61874	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2044	3.64702	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2045	3.6753	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2046	3.68886	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2047	3.70242	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2048	3.71598	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2049	3.72954	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_LADW	2050	3.7431	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2025	2.9953	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2026	3.05666	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2027	3.11802	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2028	3.17938	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2029	3.24074	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2030	3.3021	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2031	3.33238	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2032	3.36266	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2033	3.39294	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2034	3.42322	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2035	3.4535	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2036	3.46958	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2037	3.48566	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2038	3.50174	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2039	3.51782	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2040	3.5339	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2041	3.56218	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2042	3.59046	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2043	3.61874	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2044	3.64702	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2045	3.6753	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2046	3.68886	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2047	3.70242	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2048	3.71598	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2049	3.72954	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WEC_SDGE	2050	3.7431	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2025	2.403457976	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2026	2.452693839	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2027	2.501929703	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2028	2.551165566	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2029	2.600401429	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2030	2.649637293	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2031	2.67393426	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2032	2.698231228	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2033	2.722528196	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2034	2.746825164	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2035	2.771122131	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2036	2.78402488	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2037	2.79692763	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2038	2.809830379	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2039	2.822733128	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2040	2.835635877	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2041	2.858328025	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2042	2.881020173	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2043	2.903712321	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2044	2.92640447	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2045	2.949096618	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2046	2.959977294	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2047	2.970857971	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2048	2.981738647	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2049	2.992619324	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_AZ	2050	3.0035	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2025	2.196281259	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2026	2.241273019	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2027	2.286264778	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2028	2.331256538	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2029	2.376248298	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2030	2.421240058	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2031	2.443442641	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2032	2.465645223	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2033	2.487847806	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2034	2.510050389	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2035	2.532252972	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2036	2.544043512	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2037	2.555834051	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2038	2.56762459	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2039	2.57941513	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2040	2.591205669	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2041	2.611941767	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2042	2.632677865	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2043	2.653413963	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2044	2.674150061	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2045	2.694886159	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2046	2.704828927	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2047	2.714771695	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2048	2.724714463	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2049	2.734657232	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_CO	2050	2.7446	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2025	2.497243651	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2026	2.548400754	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2027	2.599557857	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2028	2.65071496	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2029	2.701872063	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2030	2.753029166	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2031	2.778274229	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2032	2.803519292	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2033	2.828764355	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2034	2.854009418	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2035	2.879254482	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2036	2.892660711	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2037	2.90606694	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2038	2.919473169	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2039	2.932879398	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2040	2.946285627	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2041	2.969863249	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2042	2.99344087	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2043	3.017018492	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2044	3.040596114	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2045	3.064173736	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2046	3.075478989	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2047	3.086784241	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2048	3.098089494	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2049	3.109394747	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_ID	2050	3.1207	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2025	2.9953	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2026	3.05666	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2027	3.11802	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2028	3.17938	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2029	3.24074	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2030	3.3021	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2031	3.33238	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2032	3.36266	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2033	3.39294	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2034	3.42322	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2035	3.4535	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2036	3.46958	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2037	3.48566	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2038	3.50174	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2039	3.51782	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2040	3.5339	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2041	3.56218	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2042	3.59046	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2043	3.61874	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2044	3.64702	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2045	3.6753	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2046	3.68886	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2047	3.70242	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2048	3.71598	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2049	3.72954	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_IID	2050	3.7431	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2025	2.325356595	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2026	2.372992518	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2027	2.420628441	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2028	2.468264364	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2029	2.515900287	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2030	2.563536211	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2031	2.587043638	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2032	2.610551066	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2033	2.634058493	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2034	2.657565921	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2035	2.681073348	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2036	2.693556817	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2037	2.706040286	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2038	2.718523755	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2039	2.731007223	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2040	2.743490692	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2041	2.765445449	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2042	2.787400207	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2043	2.809354964	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2044	2.831309721	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2045	2.853264479	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2046	2.863791583	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2047	2.874318687	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2048	2.884845791	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2049	2.895372896	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_MT	2050	2.9059	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2025	2.274302618	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2026	2.320892679	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2027	2.367482739	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2028	2.4140728	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2029	2.460662861	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2030	2.507252921	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2031	2.530244236	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2032	2.55323555	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2033	2.576226864	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2034	2.599218178	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2035	2.622209492	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2036	2.634418882	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2037	2.646628272	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2038	2.658837662	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2039	2.671047052	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2040	2.683256443	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2041	2.704729176	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2042	2.726201909	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2043	2.747674642	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2044	2.769147376	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2045	2.790620109	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2046	2.800916087	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2047	2.811212065	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2048	2.821508044	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2049	2.831804022	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NM	2050	2.8421	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2025	2.482759686	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2026	2.533620079	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2027	2.584480471	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2028	2.635340864	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2029	2.686201257	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2030	2.737061649	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2031	2.762160292	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2032	2.787258934	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2033	2.812357576	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2034	2.837456219	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2035	2.862554861	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2036	2.875883334	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2037	2.889211807	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2038	2.902540281	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2039	2.915868754	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2040	2.929197227	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2041	2.952638099	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2042	2.976078971	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2043	2.999519843	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2044	3.022960715	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2045	3.046401587	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2046	3.05764127	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2047	3.068880952	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2048	3.080120635	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2049	3.091360317	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_NNV	2050	3.1026	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_PNW	2025	2.385132959	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_PNW	2026	2.433993427	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_PNW	2027	2.482853894	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_PNW	2028	2.531714362	TRUE	Infinity	1 Year
Diesel [gal]	Zone_WECC_PNW	2029	2.580574829	TRUE	Infinity	1 Year
